id,sportsbook,event_id,sport,league,home_team,away_team,market_type,selection,selection_type,odds_american,odds_decimal,odds_probability,line,event_start_time,is_live,timestamp
83857237134690,kalshi,kalshi_fut_kxmlbhrderbydistance_26,baseball,mlb,520 520+ feet,,outright,Will the distance of the longest home run be at least 520 feet at the 2026 Home Run Derby?: Yes,outright,1233,13.33,0.075,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
110462425343147,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,BRICE22 Ben Rice,,outright,Will Ben Rice record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,6567,66.67,0.015,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
18145835107563,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,MMURAKAMI5 Munetaka Murakami,,outright,Will Munetaka Murakami record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,1076,11.76,0.085,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
212876729792273,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,JCAGLIANONE14 Jac Caglianone,,outright,Will Jac Caglianone record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,506,6.06,0.165,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
217086344762517,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,WCONTRERAS40 Willson Contreras,,outright,Will Willson Contreras record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
256561743286580,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,JCAMINERO13 Junior Caminero,,outright,Will Junior Caminero record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,413,5.13,0.1949,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
263626419846435,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,JWALKER18 Jordan Walker,,outright,Will Jordan Walker record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,471,5.71,0.1751,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
271006457288751,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,KSCHWARBER12 Kyle Schwarber,,outright,Will Kyle Schwarber record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,441,5.41,0.1848,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
44961034308358,kalshi,kalshi_fut_kxmlbhrderbylongest_26,baseball,mlb,BHARPER3 Bryce Harper,,outright,Will Bryce Harper record the longest home run by distance at the 2026 Home Run Derby?: Yes,outright,2122,22.22,0.045,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
103684021569520,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BHARPER3WCONTRERAS40 Bryce Harper and Willson Contreras,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
117691784991230,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BRICE22JWALKER18 Ben Rice and Jordan Walker,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
127513284583784,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,JCAGLIANONE14WCONTRERAS40 Jac Caglianone and Willson Contreras,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
127578157988712,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5JCAGLIANONE14 Munetaka Murakami and Jac Caglianone,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
132999665282181,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5WCONTRERAS40 Munetaka Murakami and Willson Contreras,,binary,Yes,yes,6567,66.67,0.015,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
136560392794346,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,JCAMINERO13JWALKER18 Junior Caminero and Jordan Walker,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
152133227996288,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,JCAMINERO13WCONTRERAS40 Junior Caminero and Willson Contreras,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
168396315578391,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,KSCHWARBER12JWALKER18 Kyle Schwarber and Jordan Walker,,binary,Yes,yes,1718,18.18,0.055,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
174425011107718,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BRICE22JCAGLIANONE14 Ben Rice and Jac Caglianone,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
181437971788966,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5JWALKER18 Munetaka Murakami and Jordan Walker,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
194793193048625,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,KSCHWARBER12BHARPER3 Kyle Schwarber and Bryce Harper,,binary,Yes,yes,1718,18.18,0.055,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
200369499357159,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5BRICE22 Munetaka Murakami and Ben Rice,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
224745004297122,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5BHARPER3 Munetaka Murakami and Bryce Harper,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
22572009613487,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,WCONTRERAS40JWALKER18 Willson Contreras and Jordan Walker,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
241815315189770,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BRICE22WCONTRERAS40 Ben Rice and Willson Contreras,,binary,Yes,yes,6567,66.67,0.015,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
263481517384336,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BHARPER3BRICE22 Bryce Harper and Ben Rice,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
272179919719242,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BHARPER3JCAGLIANONE14 Bryce Harper and Jac Caglianone,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
279245803385015,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5KSCHWARBER12 Munetaka Murakami and Kyle Schwarber,,binary,Yes,yes,1233,13.33,0.075,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
30153202776210,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,JCAMINERO13BRICE22 Junior Caminero and Ben Rice,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
32206891764083,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,MMURAKAMI5JCAMINERO13 Munetaka Murakami and Junior Caminero,,binary,Yes,yes,1718,18.18,0.055,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
49018100855434,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,KSCHWARBER12BRICE22 Kyle Schwarber and Ben Rice,,binary,Yes,yes,1718,18.18,0.055,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
5361282929713,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,KSCHWARBER12JCAMINERO13 Kyle Schwarber and Junior Caminero,,binary,Yes,yes,1076,11.76,0.085,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
58176877774600,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BHARPER3JCAMINERO13 Bryce Harper and Junior Caminero,,binary,Yes,yes,2122,22.22,0.045,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
62339908803578,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,KSCHWARBER12JCAGLIANONE14 Kyle Schwarber and Jac Caglianone,,binary,Yes,yes,1718,18.18,0.055,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
70607377437635,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,BHARPER3JWALKER18 Bryce Harper and Jordan Walker,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
76452555722640,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,JCAMINERO13JCAGLIANONE14 Junior Caminero and Jac Caglianone,,binary,Yes,yes,1718,18.18,0.055,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
76487331843242,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,KSCHWARBER12WCONTRERAS40 Kyle Schwarber and Willson Contreras,,binary,Yes,yes,3900,40,0.025,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
88542656752301,kalshi,kalshi_fut_kxmlbhrderbymatchup_26,baseball,mlb,JCAGLIANONE14JWALKER18 Jac Caglianone and Jordan Walker,,binary,Yes,yes,2757,28.57,0.035,,2026-07-21T03:00:00Z,False,2026-07-13T01:45:58.576582333Z
108344378031679,polymarket,mlb__2863244mlballstargam_2026-07-21_b3,baseball,mlb,,,binary,National League,other,-120,1.833,0.5455,,2026-07-22T00:00:00Z,False,2026-07-13T01:45:50.346549977Z
183907793609109,polymarket,mlb__2863244mlballstargam_2026-07-21_b3,baseball,mlb,,,binary,American League,other,120,2.2,0.4545,,2026-07-22T00:00:00Z,False,2026-07-13T01:45:50.346549977Z
1632943845886,kalshi,kalshi_fut_kxmlbdebut_amiller,baseball,mlb,"26AUG01 Before Aug 1, 2026",,outright,"Will Aidan Miller play in a game for any team in the MLB before Aug 1, 2026?: Yes",outright,567,6.67,0.1499,,2026-08-01T03:59:00Z,False,2026-07-13T01:45:58.576582333Z
199681268867977,kalshi,kalshi_fut_kxmlbdebut_mclar,baseball,mlb,"26AUG01 Before Aug 1, 2026",,outright,"Will Max Clark play in a game for any team in the MLB before Aug 1, 2026?: Yes",outright,488,5.88,0.1701,,2026-08-01T03:59:00Z,False,2026-07-13T01:45:58.576582333Z
82074052428043,kalshi,kalshi_fut_kxmlbdebut_twhite,baseball,mlb,"26AUG01 Before Aug 1, 2026",,outright,"Will Thomas White play in a game for any team in the MLB before Aug 1, 2026?: Yes",outright,1011,11.11,0.09,,2026-08-01T03:59:00Z,False,2026-07-13T01:45:58.576582333Z
71992814698555,kalshi,kalshi_fut_kxmlbdebut_wjenkins,baseball,mlb,"26AUG01 Before Aug 1, 2026",,outright,"Will Walker Jenkins play in a game for any team in the MLB before Aug 1, 2026?: Yes",outright,426,5.26,0.1901,,2026-08-01T03:59:00Z,False,2026-07-13T01:45:58.576582333Z
111212718880964,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,YDIAZ2 Yandy Díaz,,outright,Will Yandy Díaz be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
130348785039932,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,YALVAREZ44 Yordan Alvarez,,outright,Will Yordan Alvarez be the American League Player of the Month for July?: Yes,outright,178,2.78,0.3597,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
130698972269937,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,JRAMREZ11 José Ramírez,,outright,Will José Ramírez be the American League Player of the Month for July?: Yes,outright,1150,12.5,0.08,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
144949808551577,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,NKURTZ16 Nick Kurtz,,outright,Will Nick Kurtz be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
174916682348613,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,AJUDGE99 Aaron Judge,,outright,Will Aaron Judge be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
177535856558206,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,JADELL7 Jo Adell,,outright,Will Jo Adell be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
180749558253027,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,BNIMMO24 Brandon Nimmo,,outright,Will Brandon Nimmo be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
235133502717403,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,MTROUT27 Mike Trout,,outright,Will Mike Trout be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
240467411081443,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,BRICE22 Ben Rice,,outright,Will Ben Rice be the American League Player of the Month for July?: Yes,outright,525,6.25,0.16,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
25537499519472,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,SLANGELIERS23 Shea Langeliers,,outright,Will Shea Langeliers be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
255722507998448,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,CDELAUTER24 Chase DeLauter,,outright,Will Chase DeLauter be the American League Player of the Month for July?: Yes,outright,900,10,0.1,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
262285437710092,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,WABREU52 Wilyer Abreu,,outright,Will Wilyer Abreu be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
274357238564434,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,JCAMINERO13 Junior Caminero,,outright,Will Junior Caminero be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
278194528524725,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,VGUERRERO27 Vladimir Guerrero Jr.,,outright,Will Vladimir Guerrero Jr. be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
281292953847663,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,CBELLINGER35 Cody Bellinger,,outright,Will Cody Bellinger be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
43166342692027,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,CYOUNG2 Cole Young,,outright,Will Cole Young be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
58343525917114,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,TWARD3 Taylor Ward,,outright,Will Taylor Ward be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
70473512310338,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,CSIMPSON14 Chandler Simpson,,outright,Will Chandler Simpson be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
75926929448085,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,RAROZARENA56 Randy Arozarena,,outright,Will Randy Arozarena be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
81492648870505,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,JALTUVE27 Jose Altuve,,outright,Will Jose Altuve be the American League Player of the Month for July?: Yes,outright,1567,16.67,0.06,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
83343952675492,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,BWITT7 Bobby Witt Jr.,,outright,Will Bobby Witt Jr. be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
86120530239737,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,CWALKER8 Christian Walker,,outright,Will Christian Walker be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
90499404219601,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,RANTHONY19 Roman Anthony,,outright,Will Roman Anthony be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
91605138316687,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,GHENDERSON2 Gunnar Henderson,,outright,Will Gunnar Henderson be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
97522863550943,kalshi,kalshi_fut_kxmlbplayerotm_26julal,baseball,mlb,ZNETO9 Zach Neto,,outright,Will Zach Neto be the American League Player of the Month for July?: Yes,outright,1329,14.29,0.07,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
100809345206025,kalshi,kalshi_fut_kxmlbplayerotm_26julnl,baseball,mlb,FTATIS23 Fernando Tatis Jr.,,outright,Will Fernando Tatis Jr. be the National League Player of the Month for July?: Yes,outright,1567,16.67,0.06,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
102959657368172,kalshi,kalshi_fut_kxmlbplayerotm_26julnl,baseball,mlb,NHOERNER2 Nico Hoerner,,outright,Will Nico Hoerner be the National League Player of the Month for July?: Yes,outright,1567,16.67,0.06,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
109426776015201,kalshi,kalshi_fut_kxmlbplayerotm_26julnl,baseball,mlb,JBLEDAY22 JJ Bleday,,outright,Will JJ Bleday be the National League Player of the Month for July?: Yes,outright,1567,16.67,0.06,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
117588768119506,kalshi,kalshi_fut_kxmlbplayerotm_26julnl,baseball,mlb,PCROWARMSTRONG4 Pete Crow-Armstrong,,outright,Will Pete Crow-Armstrong be the National League Player of the Month for July?: Yes,outright,567,6.67,0.1499,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
127130704903722,kalshi,kalshi_fut_kxmlbplayerotm_26julnl,baseball,mlb,CCARROLL7 Corbin Carroll,,outright,Will Corbin Carroll be the National League Player of the Month for July?: Yes,outright,1567,16.67,0.06,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
128535393088014,kalshi,kalshi_fut_kxmlbplayerotm_26julnl,baseball,mlb,EDELACRUZ44 Elly De La Cruz,,outright,Will Elly De La Cruz be the National League Player of the Month for July?: Yes,outright,1567,16.67,0.06,,2026-08-04T14:00:00Z,False,2026-07-13T01:45:58.576582333Z
